teks,label,panjang_teks,is_noise,is_outlier,teks_normal,teks_stopword,teks_tokenisasi,rasio_panjang_teks,rasio_pos_tagging,rasio_stopword
"Wilayah Indonesia terletak di antara dua benua, yaitu Asia dan Australia, serta di antara dua samudra, yaitu Samudra Hindia dan 
Samudra Pasifik.Posisi ini membuat indonesia memiliki iklim tropis dan kaya akan keanekaragaman hayati.",1,151,False,False,wilayah indonesia terletak di antara dua benua yaitu asia dan australia serta di antara dua samudra yaitu samudra hindia dan samudra pasifikposisi ini membuat indonesia memiliki iklim tropis dan kaya akan keanekaragaman hayati,wilayah indonesia terletak benua asia australia samudra samudra hindia samudra pasifikposisi indonesia memiliki iklim tropis kaya keanekaragaman hayati,"['wilayah', 'indonesia', 'terletak', 'benua', 'asia', 'australia', 'samudra', 'samudra', 'hindia', 'samudra', 'pasifikposisi', 'indonesia', 'memiliki', 'iklim', 'tropis', 'kaya', 'keanekaragaman', 'hayati']",0,0.4635685038645564,0.3027496382054993
"Di Kabupaten Padang Lawas Utara, Sumatera Utara, salah satu contoh kerajinan tradisional adalah Tenun Ulos.

Nama kerajinan: Tenun Ulos

Bahan baku: Benang kapas atau benang sutra

Keterangan: Ulos adalah kain tradisional suku Batak yang sering digunakan dalam upacara adat seperti pernikahan dan pemberian penghormatan.",1,243,False,False,di kabupaten padang lawas utara sumatera utara salah satu contoh kerajinan tradisional adalah tenun ulos nama kerajinan tenun ulos bahan baku benang kapas atau benang sutra keterangan ulos adalah kain tradisional suku batak yang sering digunakan dalam upacara adat seperti pernikahan dan pemberian penghormatan,kabupaten padang lawas utara sumatera utara salah contoh kerajinan tradisional tenun ulos nama kerajinan tenun ulos bahan baku benang kapas benang sutra keterangan ulos kain tradisional suku batak upacara adat pernikahan pemberian penghormatan,"['kabupaten', 'padang', 'lawas', 'utara', 'sumatera', 'utara', 'salah', 'contoh', 'kerajinan', 'tradisional', 'tenun', 'ulos', 'nama', 'kerajinan', 'tenun', 'ulos', 'bahan', 'baku', 'benang', 'kapas', 'benang', 'sutra', 'keterangan', 'ulos', 'kain', 'tradisional', 'suku', 'batak', 'upacara', 'adat', 'pernikahan', 'pemberian', 'penghormatan']",1,0.5754533456739338,0.3929746086041311
"Kecerdasan adalah kemampuan seseorang dalam berpikir, memahami, memecahkan masalah, serta beradaptasi dengan lingkungan. Kecerdasan bisa mencakup berbagai aspek, seperti kecerdasan intelektual (IQ), kecerdasan emosional (EQ), dan kecerdasan sosial.",1,166,False,False,kecerdasan adalah kemampuan seseorang dalam berpikir memahami memecahkan masalah serta beradaptasi dengan lingkungan kecerdasan bisa mencakup berbagai aspek seperti kecerdasan intelektual iq kecerdasan emosional eq dan kecerdasan sosial,kecerdasan kemampuan berpikir memahami memecahkan beradaptasi lingkungan kecerdasan mencakup aspek kecerdasan intelektual iq kecerdasan emosional eq kecerdasan sosial,"['kecerdasan', 'kemampuan', 'berpikir', 'memahami', 'memecahkan', 'beradaptasi', 'lingkungan', 'kecerdasan', 'mencakup', 'aspek', 'kecerdasan', 'intelektual', 'iq', 'kecerdasan', 'emosional', 'eq', 'kecerdasan', 'sosial']",0,0.6625273164335663,0.28986975397973946
"Ketika pertama kali mencapai sebuah prestasi yang sangat berarti, perasaan yang muncul adalah campuran antara kebahagiaan, kelegaan, dan kebanggaan. Ada momen ketika semuanya terasa tidak nyataÃ¢â‚¬â€seperti sebuah pencapaian yang sebelumnya hanya ada dalam angan-angan kini menjadi kenyataan.

Ada rasa puas karena usaha, kerja keras, dan pengorbanan akhirnya membuahkan hasil. Jika prestasi itu diperoleh setelah melewati tantangan besar, kelegaan menjadi lebih dominanÃ¢â‚¬â€seakan beban yang selama ini dipikul akhirnya terangkat. Namun, di balik semua itu, juga ada sedikit refleksi: """"Apa langkah selanjutnya?"""" atau """"Bagaimana mempertahankan atau melampaui pencapaian ini?""""

Kalau berbicara soal pengalaman pribadi, bagaimana denganmu? Pernah merasakan momen seperti itu?",1,374,False,False,ketika pertama kali mencapai sebuah prestasi yang sangat berarti perasaan yang muncul adalah campuran antara kebahagiaan kelegaan dan kebanggaan ada momen ketika semuanya terasa tidak nyataseperti sebuah pencapaian yang sebelumnya hanya ada dalam anganangan kini menjadi kenyataan ada rasa puas karena usaha kerja keras dan pengorbanan akhirnya membuahkan hasil jika prestasi itu diperoleh setelah melewati tantangan besar kelegaan menjadi lebih dominanseakan beban yang selama ini dipikul akhirnya terangkat namun di balik semua itu juga ada sedikit refleksi apa langkah selanjutnya atau bagaimana mempertahankan atau melampaui pencapaian ini kalau berbicara soal pengalaman pribadi bagaimana denganmu pernah merasakan momen seperti itu,kali mencapai prestasi perasaan muncul campuran kebahagiaan kelegaan kebanggaan momen nyataseperti pencapaian anganangan kenyataan puas usaha kerja keras pengorbanan membuahkan hasil prestasi diperoleh melewati tantangan kelegaan dominanseakan beban dipikul terangkat refleksi langkah mempertahankan melampaui pencapaian berbicara pengalaman pribadi denganmu merasakan momen,"['kali', 'mencapai', 'prestasi', 'perasaan', 'muncul', 'campuran', 'kebahagiaan', 'kelegaan', 'kebanggaan', 'momen', 'nyataseperti', 'pencapaian', 'anganangan', 'kenyataan', 'puas', 'usaha', 'kerja', 'keras', 'pengorbanan', 'membuahkan', 'hasil', 'prestasi', 'diperoleh', 'melewati', 'tantangan', 'kelegaan', 'dominanseakan', 'beban', 'dipikul', 'terangkat', 'refleksi', 'langkah', 'mempertahankan', 'melampaui', 'pencapaian', 'berbicara', 'pengalaman', 'pribadi', 'denganmu', 'merasakan', 'momen']",1,0.6008192389006342,0.2489146164978292
"Salah satu situasi yang bisa membuat seseorang merasa sedih dan bahagia dalam waktu bersamaan adalah saat perpisahan setelah mencapai sesuatu yang besar. Misalnya, setelah menyelesaikan sebuah proyek besar yang telah dikerjakan selama berbulan-bulan atau bahkan bertahun-tahun bersama tim.

Ada kebahagiaan karena berhasil menyelesaikan sesuatu yang sulit, melihat hasil kerja keras terbayar, dan merasakan pencapaian yang membanggakan. Namun, di sisi lain, ada kesedihan karena momen-momen kebersamaan dengan tim akan berakhir. Tidak akan ada lagi diskusi panjang, kerja lembur bersama, atau bahkan canda tawa di sela-sela pekerjaan.

Situ",1,310,False,False,salah satu situasi yang bisa membuat seseorang merasa sedih dan bahagia dalam waktu bersamaan adalah saat perpisahan setelah mencapai sesuatu yang besar misalnya setelah menyelesaikan sebuah proyek besar yang telah dikerjakan selama berbulanbulan atau bahkan bertahuntahun bersama tim ada kebahagiaan karena berhasil menyelesaikan sesuatu yang sulit melihat hasil kerja keras terbayar dan merasakan pencapaian yang membanggakan namun di sisi lain ada kesedihan karena momenmomen kebersamaan dengan tim akan berakhir tidak akan ada lagi diskusi panjang kerja lembur bersama atau bahkan canda tawa di selasela pekerjaan situ,salah situasi sedih bahagia bersamaan perpisahan mencapai menyelesaikan proyek berbulanbulan bertahuntahun tim kebahagiaan berhasil menyelesaikan sulit hasil kerja keras terbayar merasakan pencapaian membanggakan sisi kesedihan momenmomen kebersamaan tim diskusi kerja lembur canda tawa selasela pekerjaan situ,"['salah', 'situasi', 'sedih', 'bahagia', 'bersamaan', 'perpisahan', 'mencapai', 'menyelesaikan', 'proyek', 'berbulanbulan', 'bertahuntahun', 'tim', 'kebahagiaan', 'berhasil', 'menyelesaikan', 'sulit', 'hasil', 'kerja', 'keras', 'terbayar', 'merasakan', 'pencapaian', 'membanggakan', 'sisi', 'kesedihan', 'momenmomen', 'kebersamaan', 'tim', 'diskusi', 'kerja', 'lembur', 'canda', 'tawa', 'selasela', 'pekerjaan', 'situ']",1,0.5709223811902383,0.28535455861070913
"Salah satu cerita lucu saat mudik Lebaran yang pernah saya dengar adalah tentang seorang pemudik yang ketinggalan sesuatu yang sangat pentingÃ¢â‚¬â€ibunya!

Jadi, ada satu keluarga yang mudik dengan mobil pribadi. Mereka berhenti di rest area untuk istirahat dan membeli oleh-oleh. Setelah semua kembali ke mobil, si bapak langsung tancap gas tanpa sadar kalau ibunya masih di toilet. Mereka sudah melaju sekitar 20 kilometer sebelum salah satu anak bertanya, """"Ibu mana?""""

Seketika suasana di mobil hening, lalu kepan",1,251,False,False,salah satu cerita lucu saat mudik lebaran yang pernah saya dengar adalah tentang seorang pemudik yang ketinggalan sesuatu yang sangat pentingibunya jadi ada satu keluarga yang mudik dengan mobil pribadi mereka berhenti di rest area untuk istirahat dan membeli oleholeh setelah semua kembali ke mobil si bapak langsung tancap gas tanpa sadar kalau ibunya masih di toilet mereka sudah melaju sekitar kilometer sebelum salah satu anak bertanya ibu mana seketika suasana di mobil hening lalu kepan,salah cerita lucu mudik lebaran dengar pemudik ketinggalan pentingibunya keluarga mudik mobil pribadi berhenti rest area istirahat membeli oleholeh mobil si langsung tancap gas sadar ibunya toilet melaju kilometer salah anak suasana mobil hening kepan,"['salah', 'cerita', 'lucu', 'mudik', 'lebaran', 'dengar', 'pemudik', 'ketinggalan', 'pentingibunya', 'keluarga', 'mudik', 'mobil', 'pribadi', 'berhenti', 'rest', 'area', 'istirahat', 'membeli', 'oleholeh', 'mobil', 'si', 'langsung', 'tancap', 'gas', 'sadar', 'ibunya', 'toilet', 'melaju', 'kilometer', 'salah', 'anak', 'suasana', 'mobil', 'hening', 'kepan']",1,0.5637423038917603,0.25205605167484385
"Bagi saya, kebahagiaan adalah perasaan tenang dan puas dengan hidup, apa pun kondisinya. Itu bukan sekadar momen euforia atau pencapaian besar, tapi juga rasa syukur atas hal-hal kecil yang sering diabaikanÃ¢â‚¬â€seperti ngobrol santai dengan orang tersayang, menikmati secangkir kopi di pagi hari, atau mendengarkan lagu favorit yang pas dengan suasana hati.

Kebahagiaan juga tentang keseimbanganÃ¢â‚¬â€antara kerja keras dan menikmati hidup, antara ambisi dan menerima keadaan, antara memberi dan menerima. Kadang, kebahagiaan bukan tentang memiliki",1,321,False,False,bagi saya kebahagiaan adalah perasaan tenang dan puas dengan hidup apa pun kondisinya itu bukan sekadar momen euforia atau pencapaian besar tapi juga rasa syukur atas halhal kecil yang sering diabaikanseperti ngobrol santai dengan orang tersayang menikmati secangkir kopi di pagi hari atau mendengarkan lagu favorit yang pas dengan suasana hati kebahagiaan juga tentang keseimbanganantara kerja keras dan menikmati hidup antara ambisi dan menerima keadaan antara memberi dan menerima kadang kebahagiaan bukan tentang memiliki,kebahagiaan perasaan tenang puas hidup kondisinya momen euforia pencapaian syukur halhal diabaikanseperti ngobrol santai orang tersayang menikmati secangkir kopi pagi mendengarkan lagu favorit pas suasana hati kebahagiaan keseimbanganantara kerja keras menikmati hidup ambisi menerima menerima kadang kebahagiaan memiliki,"['kebahagiaan', 'perasaan', 'tenang', 'puas', 'hidup', 'kondisinya', 'momen', 'euforia', 'pencapaian', 'syukur', 'halhal', 'diabaikanseperti', 'ngobrol', 'santai', 'orang', 'tersayang', 'menikmati', 'secangkir', 'kopi', 'pagi', 'mendengarkan', 'lagu', 'favorit', 'pas', 'suasana', 'hati', 'kebahagiaan', 'keseimbanganantara', 'kerja', 'keras', 'menikmati', 'hidup', 'ambisi', 'menerima', 'menerima', 'kadang', 'kebahagiaan', 'memiliki']",1,0.6055826196275633,0.31395722785013663
introvert,1,9,False,False,introvert,introvert,['introvert'],0,0.3006993006993007,0.0
"Manusia adalah makhluk yang unik karena memiliki akal, perasaan, dan kemampuan beradaptasi yang luar biasa. Secara biologis, manusia termasuk dalam spesies Homo sapiens dan merupakan makhluk sosial yang selalu berinteraksi dengan sesama untuk bertahan hidup serta berkembang.

Yang membedakan manusia dari makhluk lain adalah kemampuan berpikir secara kompleks, menciptakan budaya, serta mengekspresikan emosi dengan cara yang mendalam. Manusia juga memiliki kesadaran diri, moralitas,",1,299,False,False,manusia adalah makhluk yang unik karena memiliki akal perasaan dan kemampuan beradaptasi yang luar biasa secara biologis manusia termasuk dalam spesies homo sapiens dan merupakan makhluk sosial yang selalu berinteraksi dengan sesama untuk bertahan hidup serta berkembang yang membedakan manusia dari makhluk lain adalah kemampuan berpikir secara kompleks menciptakan budaya serta mengekspresikan emosi dengan cara yang mendalam manusia juga memiliki kesadaran diri moralitas,manusia makhluk unik memiliki akal perasaan kemampuan beradaptasi biologis manusia spesies homo sapiens makhluk sosial berinteraksi bertahan hidup berkembang membedakan manusia makhluk kemampuan berpikir kompleks menciptakan budaya mengekspresikan emosi mendalam manusia memiliki kesadaran moralitas,"['manusia', 'makhluk', 'unik', 'memiliki', 'akal', 'perasaan', 'kemampuan', 'beradaptasi', 'biologis', 'manusia', 'spesies', 'homo', 'sapiens', 'makhluk', 'sosial', 'berinteraksi', 'bertahan', 'hidup', 'berkembang', 'membedakan', 'manusia', 'makhluk', 'kemampuan', 'berpikir', 'kompleks', 'menciptakan', 'budaya', 'mengekspresikan', 'emosi', 'mendalam', 'manusia', 'memiliki', 'kesadaran', 'moralitas']",1,0.6052543347063895,0.38395129497479913
"Untuk membedakan kata benda, kata kerja, dan kata sifat, perhatikan fungsi dan maknanya dalam kalimat:

1. Kata Benda (Nomina) Ã¢â€ â€™ Menunjukkan nama orang, tempat, benda, atau sesuatu yang bisa dipikirkan sebagai sebuah entitas.

Contoh: Buku

Kalimat: Saya membaca buku di perpustakaan.



2. Kata Kerja (Verba) Ã¢â€ â€™ Menunjukkan tindakan atau aktivitas yang dilakukan oleh seseorang atau sesuatu.",1,189,False,False,untuk membedakan kata benda kata kerja dan kata sifat perhatikan fungsi dan maknanya dalam kalimat kata benda nomina menunjukkan nama orang tempat benda atau sesuatu yang bisa dipikirkan sebagai sebuah entitas contoh buku kalimat saya membaca buku di perpustakaan kata kerja verba menunjukkan tindakan atau aktivitas yang dilakukan oleh seseorang atau sesuatu,membedakan benda kerja sifat perhatikan fungsi maknanya kalimat benda nomina nama orang benda dipikirkan entitas contoh buku kalimat membaca buku perpustakaan kerja verba tindakan aktivitas,"['membedakan', 'benda', 'kerja', 'sifat', 'perhatikan', 'fungsi', 'maknanya', 'kalimat', 'benda', 'nomina', 'nama', 'orang', 'benda', 'dipikirkan', 'entitas', 'contoh', 'buku', 'kalimat', 'membaca', 'buku', 'perpustakaan', 'kerja', 'verba', 'tindakan', 'aktivitas']",1,0.6397466170193443,0.3041217773489842
"Jika kita menjatuhkan batu dan kertas dari ketinggian yang sama di dalam ruangan hampa udara, keduanya akan menyentuh lantai secara bersamaan.

Hal ini karena di dalam ruang hampa udara tidak ada hambatan udara yang biasanya memperlambat jatuhnya benda yang lebih ringan seperti kertas. Menurut hukum gravitasi yang dikemukakan oleh Galileo dan dijelaskan lebih lanjut dalam teori Newton, semua benda yang jatuh bebas akan mengalami percepatan gravitasi yang sama, terlepas dari massanya.

J",1,274,False,False,jika kita menjatuhkan batu dan kertas dari ketinggian yang sama di dalam ruangan hampa udara keduanya akan menyentuh lantai secara bersamaan hal ini karena di dalam ruang hampa udara tidak ada hambatan udara yang biasanya memperlambat jatuhnya benda yang lebih ringan seperti kertas menurut hukum gravitasi yang dikemukakan oleh galileo dan dijelaskan lebih lanjut dalam teori newton semua benda yang jatuh bebas akan mengalami percepatan gravitasi yang sama terlepas dari massanya j,menjatuhkan batu kertas ketinggian ruangan hampa udara menyentuh lantai bersamaan ruang hampa udara hambatan udara memperlambat jatuhnya benda ringan kertas hukum gravitasi dikemukakan galileo teori newton benda jatuh bebas mengalami percepatan gravitasi terlepas massanya j,"['menjatuhkan', 'batu', 'kertas', 'ketinggian', 'ruangan', 'hampa', 'udara', 'menyentuh', 'lantai', 'bersamaan', 'ruang', 'hampa', 'udara', 'hambatan', 'udara', 'memperlambat', 'jatuhnya', 'benda', 'ringan', 'kertas', 'hukum', 'gravitasi', 'dikemukakan', 'galileo', 'teori', 'newton', 'benda', 'jatuh', 'bebas', 'mengalami', 'percepatan', 'gravitasi', 'terlepas', 'massanya', 'j']",1,0.5648903565570232,0.368013454844135
"Larutan asam dan basa memiliki perbedaan dalam sifat kimia, pH, serta reaksi yang ditimbulkannya. Berikut perbedaan utama antara keduanya:

1. pH Larutan

Asam: Memiliki pH kurang dari 7.

Basa: Memiliki pH lebih dari 7.


2. Rasa (jika aman untuk dikonsumsi)

Asam: Memiliki rasa masam (contoh: cuka, lemon).

Basa: Memiliki rasa pahit dan terasa licin di tangan (contoh: sabun, soda kue).


3. Ion yang Dihasilkan dalam Air

Asam: Melepaskan ion HÃ¢Âº (hidrogen) dalam",1,293,False,False,larutan asam dan basa memiliki perbedaan dalam sifat kimia ph serta reaksi yang ditimbulkannya berikut perbedaan utama antara keduanya ph larutan asam memiliki ph kurang dari basa memiliki ph lebih dari rasa jika aman untuk dikonsumsi asam memiliki rasa masam contoh cuka lemon basa memiliki rasa pahit dan terasa licin di tangan contoh sabun soda kue ion yang dihasilkan dalam air asam melepaskan ion h hidrogen dalam,larutan asam basa memiliki perbedaan sifat kimia ph reaksi ditimbulkannya perbedaan utama ph larutan asam memiliki ph basa memiliki ph aman dikonsumsi asam memiliki masam contoh cuka lemon basa memiliki pahit licin tangan contoh sabun soda kue ion dihasilkan air asam melepaskan ion h hidrogen,"['larutan', 'asam', 'basa', 'memiliki', 'perbedaan', 'sifat', 'kimia', 'ph', 'reaksi', 'ditimbulkannya', 'perbedaan', 'utama', 'ph', 'larutan', 'asam', 'memiliki', 'ph', 'basa', 'memiliki', 'ph', 'aman', 'dikonsumsi', 'asam', 'memiliki', 'masam', 'contoh', 'cuka', 'lemon', 'basa', 'memiliki', 'pahit', 'licin', 'tangan', 'contoh', 'sabun', 'soda', 'kue', 'ion', 'dihasilkan', 'air', 'asam', 'melepaskan', 'ion', 'h', 'hidrogen']",1,0.6183570676895919,0.35784765162478616
