teks,label,panjang_teks,is_noise,is_outlier
"Bagi saya, kebahagiaan adalah perasaan tenang dan puas dengan hidup, apa pun kondisinya. Itu bukan sekadar momen euforia atau pencapaian besar, tapi juga rasa syukur atas hal-hal kecil yang sering diabaikanÃ¢â‚¬â€seperti ngobrol santai dengan orang tersayang, menikmati secangkir kopi di pagi hari, atau mendengarkan lagu favorit yang pas dengan suasana hati.

Kebahagiaan juga tentang keseimbanganÃ¢â‚¬â€antara kerja keras dan menikmati hidup, antara ambisi dan menerima keadaan, antara memberi dan menerima. Kadang, kebahagiaan bukan tentang memiliki",1,554,False,False
introvert,1,9,False,False
"Manusia adalah makhluk yang unik karena memiliki akal, perasaan, dan kemampuan beradaptasi yang luar biasa. Secara biologis, manusia termasuk dalam spesies Homo sapiens dan merupakan makhluk sosial yang selalu berinteraksi dengan sesama untuk bertahan hidup serta berkembang.

Yang membedakan manusia dari makhluk lain adalah kemampuan berpikir secara kompleks, menciptakan budaya, serta mengekspresikan emosi dengan cara yang mendalam. Manusia juga memiliki kesadaran diri, moralitas,",1,485,False,False
"Pada 17 Agustus 1945, terjadi peristiwa yang sangat penting dalam sejarah Indonesia, yaitu Proklamasi Kemerdekaan Indonesia. Pada hari itu, Ir. Soekarno dan Drs. Moh. Hatta membacakan teks proklamasi di Jalan Pegangsaan Timur No. 56, Jakarta, yang menandai lahirnya Indonesia sebagai negara merdeka setelah lebih dari tiga abad dijajah.

Namun, ada satu kejadian menarik sebelum proklamasi yang sering disebut sebagai Peristiwa Rengasdengklok. Pada 16 Agustus 1945, sehari sebelum proklamasi, Soekarno dan Hatta """"diculik"""" oleh sekelompok pemuda ke Rengasdengklok, Karawang. Para pemuda, seperti Chaerul Saleh dan Sukarni, khawatir jika proklamasi ditunda, maka peluang kemerdekaan bisa hilang. Mereka mendesak Soekarno-Hatta untuk segera memproklamasikan kemerdekaan tanpa menunggu izin dari Jepang.

Setelah diskusi panjang dan perundingan dengan golongan tua, akhirnya Soekarno dan Hatta kembali ke Jakarta, lalu merumuskan teks proklamasi di rumah Laksamana Maeda pada dini hari 17 Agustus. Pagi harinya, teks tersebut dibacakan, dan sejak saat itu, Indonesia resmi menyatakan kemerdekaannya.

Menurutmu, bagaimana jika peristiwa Rengasdengklok tidak

Cara membedakan antara kata benda, kata kerja, dan kata sifat adalah dengan melihat fungsi dan maknanya dalam kalimat.

1. Kata Benda (Nomina) Ã¢â€ â€™ Menunjukkan nama orang, tempat, benda, atau konsep.

Contoh: Meja (benda), Sekolah (tempat), Kebahagiaan (konsep).

Contoh kalimat: *Meja itu terbuat",1,1458,False,True
"Untuk membedakan kata benda, kata kerja, dan kata sifat, perhatikan fungsi dan maknanya dalam kalimat:

1. Kata Benda (Nomina) Ã¢â€ â€™ Menunjukkan nama orang, tempat, benda, atau sesuatu yang bisa dipikirkan sebagai sebuah entitas.

Contoh: Buku

Kalimat: Saya membaca buku di perpustakaan.



2. Kata Kerja (Verba) Ã¢â€ â€™ Menunjukkan tindakan atau aktivitas yang dilakukan oleh seseorang atau sesuatu.",1,405,False,False
"Jika kita menjatuhkan batu dan kertas dari ketinggian yang sama di dalam ruangan hampa udara, keduanya akan menyentuh lantai secara bersamaan.

Hal ini karena di dalam ruang hampa udara tidak ada hambatan udara yang biasanya memperlambat jatuhnya benda yang lebih ringan seperti kertas. Menurut hukum gravitasi yang dikemukakan oleh Galileo dan dijelaskan lebih lanjut dalam teori Newton, semua benda yang jatuh bebas akan mengalami percepatan gravitasi yang sama, terlepas dari massanya.

J",1,491,False,False
"Larutan asam dan basa memiliki perbedaan dalam sifat kimia, pH, serta reaksi yang ditimbulkannya. Berikut perbedaan utama antara keduanya:

1. pH Larutan

Asam: Memiliki pH kurang dari 7.

Basa: Memiliki pH lebih dari 7.


2. Rasa (jika aman untuk dikonsumsi)

Asam: Memiliki rasa masam (contoh: cuka, lemon).

Basa: Memiliki rasa pahit dan terasa licin di tangan (contoh: sabun, soda kue).


3. Ion yang Dihasilkan dalam Air

Asam: Melepaskan ion HÃ¢Âº (hidrogen) dalam",1,470,False,False
"Virus dan bakteri adalah mikroorganisme yang sering dikaitkan dengan penyakit, tetapi keduanya memiliki perbedaan mendasar dalam struktur, cara hidup, dan pengobatannya. Berikut perbedaannya:

1. Ukuran dan Struktur

Virus: Lebih kecil dari bakteri (ukurannya sekitar 20-300 nanometer). Terdiri dari materi genetik (DNA atau RNA) yang dibungkus dalam selubung protein (kapsid), dan beberapa memiliki selub",1,405,False,False
"Perbedaan Empati dan Simpati

Perbedaan Empati dan Simpati


---

Contoh dalam Kehidupan Sehari-hari

Ã¢Å“â€¦ Contoh Empati:
Seorang teman curhat bahwa dia baru saja kehilangan pekerjaannya. Jika kita berempati, kita tidak hanya mengatakan, """"Saya turut prihatin,"""" tetapi juga mencoba memahami perasaannya, menanyakan bagaimana keadaannya, dan mungkin membantunya mencari peluang kerja baru.

Ã¢Å“â€¦ Contoh Simpati:
Jika kita melihat seseorang menangis di jalan karena kehilangan dompetnya, kita mungkin merasa kasihan dan berkata, """"Saya turut sedih, semoga bisa segera menemukannya,"""" tetapi tidak ikut merasakan kecemasannya secara mendalam atau mencari solusi langsung.

Kesimpulan

Simpati lebih kepada merasakan iba atau peduli, tetapi tetap ada jarak emosional.

Empati lebih dalam karena kita benar-benar mencoba memahami dan merasakan keadaan orang lain serta mungkin bertindak untuk membantu.


Mana yang menurutmu lebih sulit dilakukan: berempati",1,959,False,False
"Wilayah Indonesia terletak pada:

1. Secara Astronomis:

Lintang: 6Ã‚Â° LU Ã¢â‚¬â€œ 11Ã‚Â° LS

Bujur: 95Ã‚Â° BT Ã¢â‚¬â€œ 141Ã‚Â° BT



2. Secara Geografis:

Di antara Benua Asia dan Benua Australia

Di antara Samudra Hindia dan Samudra Pasifik



3. **Secara Geologis",1,267,False,False
"Salah satu contoh kerajinan tradisional dari Indonesia adalah Batik dari Jawa.

Bahan baku utama:

Kain (katun atau sutra) sebagai media utama

Malam (lilin batik) untuk menutupi bagian kain yang tidak ingin diwarnai

Pewarna alami atau sintetis untuk memberi warna pada motif batik

Canting atau cap batik sebagai alat untuk menggambar motif


Batik adalah warisan budaya yang sudah diakui oleh UNESCO dan memiliki berbagai motif khas dari masing-masing daerah, seperti **Batik Parang (Yogyakarta), Batik Mega Mendung",1,518,False,False
"Kecerdasan adalah kemampuan seseorang dalam memahami, berpikir, belajar, dan beradaptasi terhadap lingkungan serta menyelesaikan masalah. Kecerdasan bukan hanya tentang kemampuan akademik atau IQ, tetapi juga mencakup berbagai aspek seperti kreativitas, keterampilan sosial, dan pemecahan masalah dalam kehidupan sehari-hari.

Menurut psikolog Howard Gardner, kecerdasan tidak hanya satu jenis, tetapi ada kecerdasan majemuk, seperti:

1. Kecerdasan Linguistik Ã¢â€ â€™ Kemampuan dalam bahasa",1,492,False,False
"Momen ketika pertama kali mencapai sebuah prestasi besar pasti penuh dengan campuran emosi yang kuat. Ada rasa bangga karena semua usaha dan kerja keras akhirnya membuahkan hasil. Di saat yang sama, ada juga perasaan lega, terutama jika perjalanan menuju prestasi itu penuh tantangan dan rintangan.",1,298,False,False
"Salah satu situasi yang bisa memunculkan perasaan sedih dan bahagia sekaligus adalah momen perpisahan setelah mencapai sesuatu yang besar bersama orang-orang terdekat. Misalnya, hari kelulusan atau perpisahan dengan tim setelah menyelesaikan proyek besar.

Di satu sisi, ada rasa bahagia dan bangga karena akhirnya berhasil melewati tantangan",1,342,False,False
"Salah satu cerita unik dan lucu saat mudik Lebaran yang pernah saya dengar adalah tentang seorang bapak yang salah naik mobil karena terlalu capek.

Jadi, ceritanya begini: setelah perjalanan panjang dengan bus dari Jakarta ke kampung halaman, seorang bapak turun di rest area untuk istirahat sebentar. Karena kelelahan dan mengantuk, ia kembali naik ke mobil yang ia kira adalah mobil keluarganya. Kebetulan, warna dan model mobilnya mirip. Ia pun duduk dengan santai di kursi belakang, sambil membuka plastik berisi oleh-oleh.

Tiba-tiba, ada suara dari kursi depan, """"Pak, Bapak siapa?""""

Si bapak baru sadar kalau di depan ada keluarga lain yang menatapnya dengan bingung! Panik, ia langsung melihat sekeliling dan ternyata benar, itu bukan mobilnya! Dengan wajah malu tapi tetap santai, ia bilang, """"Waduh, saya salah alamat, ya?"""" lalu buru-buru turun sambil menahan tawa, sementara keluarga di mobil itu juga ikut tertawa.",1,929,False,False
"Bagi saya, kebahagiaan adalah perasaan tenang dan puas dengan apa yang sedang dijalani, tanpa harus menunggu sesuatu yang besar terjadi. Itu bisa datang dari hal-hal sederhana, seperti menikmati secangkir kopi di pagi hari, mendengar lagu favorit, atau melihat orang-orang terdekat bahagia.

Kebahagiaan juga bukan hanya soal memiliki segalanya, tapi lebih ke bagaimana kita menghargai apa yang sudah ada. Kadang, kebahagiaan muncul saat kita berhasil mele",1,456,False,False
introvert ,1,10,False,False
"Manusia adalah makhluk yang unik karena memiliki akal, emosi, dan kesadaran diri. Secara biologis, manusia termasuk dalam spesies Homo sapiens dan memiliki kemampuan berpikir, berkomunikasi, serta beradaptasi dengan lingkungannya.

Namun, manusia bukan hanya sekadar makhluk biologis. Kita juga adalah makhluk sosial yang membutuhkan hubungan dengan orang lain untuk bertahan hidup dan berkembang. Manusia membangun perad",1,421,False,False
"Pada 17 Agustus 1945, terjadi peristiwa paling bersejarah bagi Indonesia, yaitu Proklamasi Kemerdekaan. Pada hari itu, Soekarno dan Mohammad Hatta, atas nama bangsa Indonesia, membacakan teks proklamasi di Jalan Pegangsaan Timur No. 56, Jakarta. Peristiwa ini menandai lahirnya Indonesia sebagai negara merdeka setelah ber",1,322,False,False
"Membedakan antara kata benda, kata kerja, dan kata sifat cukup mudah jika memahami fungsinya dalam kalimat:

1. Kata Benda (Nomina)

Kata yang digunakan untuk menamai orang, tempat, benda, atau konsep.

Contoh: """"Meja"""" Ã¢â€ â€™ Saya meletakkan buku di atas meja.



2. Kata Kerja (Verba)

Kata yang menunjukkan tindakan atau keadaan.

Contoh: """"Berlari"""" Ã¢â€ â€™ Dia berlari sangat cepat di lapangan.



3. Kata Sifat (Adjektiva)

Kata yang menggambarkan atau menjelaskan sifat/kondisi dari kata benda.

Contoh: """"Indah"""" Ã¢â€ â€™ Pemandangan di pantai itu sangat indah.




Cara membedakan:

Jika kata itu bisa menjadi subjek atau objek dalam kalimat, kemungkinan besar itu kata benda.

Jika kata itu menunjukkan aksi atau keadaan, itu kata kerja.

Jika kata itu mendeskripsikan atau memberi karakter pada kata benda, itu kata sifat.


Mau contoh lainnya?",1,858,False,False
"Jika batu dan kertas dijatuhkan dari ketinggian yang sama di dalam ruangan hampa udara, keduanya akan menyentuh lantai secara bersamaan.

Alasannya adalah hukum gerak jatuh bebas dari Galileo dan hukum gravitasi Newton. Dalam kondisi tanpa hambatan udara, semua benda mengalami percepatan gravitasi yang sama, yaitu sekitar 9,8 m/sÃ‚Â² di Bumi, tanpa memandang massa atau bentuknya.

Biasanya, di udara terbuka, kertas akan jatuh lebih lambat karena hambatan udara yang memperlambat gerakannya. Namun, di dalam ruang hampa udara, tidak ada gaya hambat tersebut, sehingga kertas dan batu jatuh dengan kecepatan yang sama.

Eksperimen ini pernah dilakukan di Bulan oleh astronot Apollo 15, yang menjatuhkan palu dan bulu elang. Hasilnya? Keduanya menyentuh permukaan bulan pada saat yang sama!",1,791,False,False
"Perbedaan utama antara larutan asam dan basa terletak pada sifat kimia, pH, serta interaksinya dengan indikator. Berikut penjelasannya:

1. Definisi

Asam: Zat yang melepaskan ion HÃ¢Âº (ion hidrogen/proton) dalam larutan.

Basa: Zat yang melepaskan ion OHÃ¢Â» (ion hidroksida) dalam larutan.


2. Skala pH

Asam: Memiliki pH kurang dari 7 (semakin kecil, semakin asam).

Basa: Memiliki pH lebih dari 7 (semakin besar, semakin basa).

Netral: pH",1,445,False,False
"Virus dan bakteri adalah mikroorganisme yang sering dikaitkan dengan penyakit, tetapi keduanya sangat berbeda dalam berbagai aspek. Berikut perbedaannya:

1. Ukuran dan Struktur

Virus: Jauh lebih kecil dari bakteri (20-400 nanometer) dan hanya terdiri dari materi genetik (DNA atau RNA) yang dilapisi oleh protein.

Bakteri: Lebih besar (sekitar 0,2-2 mikrometer) dan memiliki struktur sel lengkap, termasuk dinding sel, membran sel, dan ribosom.


2. Sifat Hidup

Virus: Bukan makhluk hidup karena tidak bisa berkembang biak sendiri. Virus hanya bisa bereproduksi",1,565,False,False
"Perbedaan utama antara empati dan simpati terletak pada tingkat keterlibatan emosional dalam memahami perasaan orang lain.

1. Definisi

Empati: Kemampuan untuk merasakan dan memahami perasaan orang lain seolah-olah kita berada dalam posisi mereka.

Simpati: Merupakan perasaan peduli terhadap seseorang tanpa benar-benar merasakan apa yang mereka alami.


2. Tingkat Kedalaman

Empati lebih mendalam karena kita mencoba memahami perasaan orang lain dari perspektif mereka.

Simpati lebih bersifat memberi dukungan atau belas kasihan dari kejauhan tanpa ikut larut dalam perasaan mereka.


3. Contoh dalam Kehidupan Sehari-hari

Empati:
Seorang temanmu kehilangan orang tuanya,",1,677,False,False
"Wilayah Indonesia terletak di antara dua benua dan dua samudra, yang membuatnya memiliki posisi geografis dan strategis yang penting.

1. Secara Geografis

Indonesia terletak:

Di antara dua benua: Benua Asia di utara dan Benua Australia di selatan.

Di antara dua samudra: Samudra Hindia di barat dan selatan, serta Samudra Pasifik di timur.


2. Secara Astronomis

Indonesia berada pada koordinat:

Lintang: **6Ã‚Â° LU Ã¢â‚¬â€œ 11Ã‚Â°",1,436,False,False
"Salah satu contoh kerajinan tradisional dari Indonesia adalah Batik dari Jawa.

Bahan Baku Batik:

1. Kain mori (katun atau sutra) sebagai media utama.


2. Malam (lilin batik) untuk membuat pola dan motif.


3. Canting atau cap batik sebagai alat untuk mengaplikasikan malam.


4. Pewarna alami atau sintetis untuk memberikan warna pada kain.



Batik memiliki banyak motif yang khas di setiap daerah, seperti Batik Parang dari Yogyakarta, Batik Mega Mendung dari Cirebon, dan Batik Lasem dari Jawa Tengah.

Kalau dari daerah",1,526,False,False
"Kecerdasan adalah kemampuan seseorang untuk berpikir, memahami, belajar, memecahkan masalah, dan beradaptasi dengan lingkungan. Kecerdasan tidak hanya terbatas pada kemampuan akademik, tetapi juga mencakup berbagai aspek seperti kreativitas, keterampilan sosial, dan pemecahan masalah dalam kehidupan sehari-hari.

**Jenis-Jenis Kecerdasan (Menurut Howard Gardner - Te",1,368,False,False
"Saat seseorang mencapai prestasi yang sangat berarti, perasaan yang sering muncul adalah campuran antara kebanggaan, kegembiraan, dan rasa lega. Mungkin ada perasaan terkejut atau tidak percaya, terutama jika itu adalah sesuatu yang telah diupayakan dengan keras dan penuh tantangan. Ada juga rasa syukur terhadap diri sendiri atau orang lain yang telah mendukung perjalanan tersebut. Tidak jarang, perasaan itu disertai dengan perasaan haru, bahkan air mata, karena akhirnya semua usaha dan pengorbanan terbayar.

Bagi sebagian orang, momen tersebut juga bisa memunculkan rasa tanggung jawab atau keinginan untuk melangkah lebih jauh, karena mereka tahu bahwa prestasi tersebut adalah awal dari perjalanan yang lebih panjang. Perasaan penuh energi dan motivasi baru bisa sangat kuat, mendorong seseorang untuk terus berkembang.",1,828,False,False
"Situasi di mana seseorang merasa sedih dan bahagia sekaligus sering kali terjadi dalam momen-momen penuh perubahan atau perpisahan. Misalnya, bayangkan seseorang yang sedang menghadiri upacara kelulusan atau perpisahan dari teman-teman dekat setelah bertahun-tahun belajar bersama.

Di satu sisi, ada kebahagiaan yang mendalam karena berhasil mencapai suatu pencapaian besarâ€”seperti lulus dari sekolah atau universitasâ€”dan perasaan bangga terhadap diri sendiri atas segala usaha yang telah dilakukan. Rasa gembira ini juga datang dari melihat teman-teman yang telah menjadi bagian dari perjalanan tersebut dan merayakan keberhasilan bersama.

Namun, di sisi lain, ada rasa sedih yang datang dengan perpisahan. Teman-teman yang telah bersama melalui suka dan duka harus berpisah untuk mengejar impian dan tujuan masing-masing. Ada perasaan kehilangan, karena tidak ada lagi kebersamaan yang biasa, dan perubahan besar ini mungkin membuat seseorang merasa sedikit cemas tentang masa depan.

Di sinilah kebahagiaan dan kesedihan bertemuâ€”sebuah perasaan yang kompleks, penuh dengan rasa syukur dan haru, namun juga kesadaran bahwa perubahan adalah bagian dari hidup yang harus diterima. Ada perasaan ambivalen, seakan dua emosi saling bertautan dan mengisi hati dengan cara yang mendalam.",1,1290,False,True
